content_key,level_code,headword,reading,ruby,romaji_ko,pos,conj_type,transitivity,meaning_ko,meaning_ko_alt,example_ja,example_ko,audio_file,source,verify,note
jlpt.n5.vocab.0094,N5,今月,こんげつ,{今月|こん|げつ},콩게츠,noun,-,-,이번 달,-,{今月|こんげつ}はやすみがおおいです。,이번 달은 휴일이 많습니다.,jlpt.n5.vocab.0094.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 漢字 「～月」
jlpt.n5.vocab.0095,N5,来月,らいげつ,{来月|らい|げつ},라이게츠,noun,-,-,다음 달,-,{来月|らいげつ}こくへかえります。,다음 달에 고국에 돌아갑니다.,jlpt.n5.vocab.0095.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「来月」
jlpt.n5.vocab.0096,N5,先月,せんげつ,{先月|せん|げつ},셍게츠,noun,-,-,지난달,-,{先月|せんげつ}にほんへきました。,지난달에 일본에 왔습니다.,jlpt.n5.vocab.0096.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 漢字 「～月」
jlpt.n5.vocab.0097,N5,今年,ことし,{今年|ことし},코토시,noun,-,-,올해,-,{今年|ことし}はゆきがすくないです。,올해는 눈이 적습니다.,jlpt.n5.vocab.0097.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 漢字 「～年」
jlpt.n5.vocab.0098,N5,来年,らいねん,{来年|らい|ねん},라이넨,noun,-,-,내년,-,{来年|らいねん}{日本|にほん}でしごとをします。,내년에 일본에서 일을 합니다.,jlpt.n5.vocab.0098.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 漢字 「～年」
jlpt.n5.vocab.0099,N5,去年,きょねん,{去年|きょ|ねん},쿄넨,noun,-,-,작년,-,{去年|きょねん}のなつはあつかったです。,작년 여름은 더웠습니다.,jlpt.n5.vocab.0099.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 漢字 「～年」
jlpt.n5.vocab.0100,N5,月曜日,げつようび,{月曜日|げつ|よう|び},게츠요오비,noun,-,-,월요일,-,{月曜日|げつようび}にかんじのテストがあります。,월요일에 한자 시험이 있습니다.,jlpt.n5.vocab.0100.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 漢字 「月火水木金土日 ～曜日」
jlpt.n5.vocab.0101,N5,火曜日,かようび,{火曜日|か|よう|び},카요오비,noun,-,-,화요일,-,{明日|あした}は{火曜日|かようび}です。,내일은 화요일입니다.,jlpt.n5.vocab.0101.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「火よう日」
jlpt.n5.vocab.0102,N5,水曜日,すいようび,{水曜日|すい|よう|び},스이요오비,noun,-,-,수요일,-,{水曜日|すいようび}はぎんこうへいきます。,수요일에는 은행에 갑니다.,jlpt.n5.vocab.0102.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 漢字
jlpt.n5.vocab.0103,N5,木曜日,もくようび,{木曜日|もく|よう|び},모쿠요오비,noun,-,-,목요일,-,{木曜日|もくようび}のよるはひまです。,목요일 밤은 한가합니다.,jlpt.n5.vocab.0103.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 漢字
jlpt.n5.vocab.0104,N5,金曜日,きんようび,{金曜日|きん|よう|び},킨요오비,noun,-,-,금요일,-,{金曜日|きんようび}にともだちとあいます。,금요일에 친구와 만납니다.,jlpt.n5.vocab.0104.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 漢字
jlpt.n5.vocab.0105,N5,土曜日,どようび,{土曜日|ど|よう|び},도요오비,noun,-,-,토요일,-,{土曜日|どようび}はうちにいます。,토요일은 집에 있습니다.,jlpt.n5.vocab.0105.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 漢字
jlpt.n5.vocab.0106,N5,日曜日,にちようび,{日曜日|にち|よう|び},니치요오비,noun,-,-,일요일,-,{日曜日|にちようび}にともだちとサッカーをしました。,일요일에 친구와 축구를 했습니다.,jlpt.n5.vocab.0106.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「きのうの日曜日」
jlpt.n5.vocab.0107,N5,誕生日,たんじょうび,{誕生日|たん|じょう|び},탄조오비,noun,-,-,생일,-,{誕生日|たんじょうび}はいつですか。,생일은 언제입니까?,jlpt.n5.vocab.0107.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 토픽 わたし
jlpt.n5.vocab.0108,N5,家族,かぞく,{家族|か|ぞく},카조쿠,noun,-,-,가족,-,{家族|かぞく}は{四|よ}{人|にん}です。,가족은 네 명입니다.,jlpt.n5.vocab.0108.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<12> 家族の紹介
jlpt.n5.vocab.0109,N5,父,ちち,{父|ちち},치치,noun,-,-,아버지(내),-,{父|ちち}は{毎朝|まいあさ}しんぶんをよみます。,아버지는 매일 아침 신문을 읽습니다.,jlpt.n5.vocab.0109.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「父は 毎朝」
jlpt.n5.vocab.0110,N5,母,はは,{母|はは},하하,noun,-,-,어머니(내),-,{母|はは}はりょうりがじょうずです。,어머니는 요리를 잘합니다.,jlpt.n5.vocab.0110.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제4과 漢字 「母」
jlpt.n5.vocab.0111,N5,お父さん,おとうさん,お{父|とう}さん,오토오산,noun,-,-,아버님;아버지(남),-,キムさんのお{父|とう}さんはせんせいです。,김 씨 아버님은 선생님입니다.,jlpt.n5.vocab.0111.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제4과 漢字 「父」
jlpt.n5.vocab.0112,N5,お母さん,おかあさん,お{母|かあ}さん,오카아산,noun,-,-,어머님;어머니(남),-,お{母|かあ}さんはどこにいますか。,어머님은 어디에 계십니까?,jlpt.n5.vocab.0112.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제4과 漢字 「母」
jlpt.n5.vocab.0113,N5,兄,あに,{兄|あに},아니,noun,-,-,형;오빠(내),-,{兄|あに}はかいしゃいんです。,형은 회사원입니다.,jlpt.n5.vocab.0113.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<12> 家族の紹介
jlpt.n5.vocab.0114,N5,姉,あね,{姉|あね},아네,noun,-,-,누나;언니(내),-,{姉|あね}はとうきょうにすんでいます。,누나는 도쿄에 살고 있습니다.,jlpt.n5.vocab.0114.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<12> 家族の紹介
jlpt.n5.vocab.0115,N5,弟,おとうと,{弟|おとうと},오토오토,noun,-,-,남동생,-,{弟|おとうと}はまだがくせいです。,남동생은 아직 학생입니다.,jlpt.n5.vocab.0115.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<12> 家族の紹介
jlpt.n5.vocab.0116,N5,妹,いもうと,{妹|いもうと},이모오토,noun,-,-,여동생,-,{妹|いもうと}とえいがをみました。,여동생과 영화를 봤습니다.,jlpt.n5.vocab.0116.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<12> 家族の紹介
jlpt.n5.vocab.0117,N5,子ども,こども,{子|こ}ども,코도모,noun,-,-,아이,자녀,こうえんに{子|こ}どもがたくさんいます。,공원에 아이가 많이 있습니다.,jlpt.n5.vocab.0117.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제4과 漢字 「子ども」
jlpt.n5.vocab.0118,N5,男,おとこ,{男|おとこ},오토코,noun,-,-,남자,-,あそこにいる{男|おとこ}の{人|ひと}はだれですか。,저기 있는 남자는 누구입니까?,jlpt.n5.vocab.0118.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 토픽 わたし
jlpt.n5.vocab.0119,N5,女,おんな,{女|おんな},온나,noun,-,-,여자,-,{女|おんな}の{人|ひと}がうけつけにいます。,여자분이 접수처에 있습니다.,jlpt.n5.vocab.0119.m4a,ref_only:jf_marugoto_a1,draft,まるごと入門A1 토픽 わたし
jlpt.n5.vocab.0120,N5,人,ひと,{人|ひと},히토,noun,-,-,사람,-,きょうしつに{人|ひと}がいませんでした。,교실에 사람이 없었습니다.,jlpt.n5.vocab.0120.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「教室で 漢字を 勉強している 人は いませんでした」
jlpt.n5.vocab.0121,N5,友だち,ともだち,{友|とも}だち,토모다치,noun,-,-,친구,-,{友|とも}だちにしゃしんをおくりました。,친구에게 사진을 보냈습니다.,jlpt.n5.vocab.0121.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙·読解 「友だち」
jlpt.n5.vocab.0122,N5,先生,せんせい,{先生|せん|せい},센세에,noun,-,-,선생님,-,わからないことばをせんせいにききました。,모르는 단어를 선생님께 물었습니다.,jlpt.n5.vocab.0122.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「せんせいに しつもんしました」
jlpt.n5.vocab.0123,N5,学生,がくせい,{学生|がく|せい},가쿠세에,noun,-,-,학생,-,わたしはだいがくの{学生|がくせい}です。,저는 대학생입니다.,jlpt.n5.vocab.0123.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「せいと」와 동일 주제군
jlpt.n5.vocab.0124,N5,名前,なまえ,{名前|な|まえ},나마에,noun,-,-,이름,-,ここに{名前|なまえ}をかいてください。,여기에 이름을 써 주세요.,jlpt.n5.vocab.0124.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제3과 漢字 「名前」 Can-do<9>
jlpt.n5.vocab.0125,N5,大人,おとな,{大人|おとな},오토나,noun,-,-,어른,-,{大人|おとな}は{千|せん}{円|えん}です。,어른은 천 엔입니다.,jlpt.n5.vocab.0125.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<74> 料金表
jlpt.n5.vocab.0126,N5,会社員,かいしゃいん,{会社員|かい|しゃ|いん},카이샤인,noun,-,-,회사원,-,{兄|あに}も{会社員|かいしゃいん}です。,형도 회사원입니다.,jlpt.n5.vocab.0126.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제13과 漢字 「会社」
jlpt.n5.vocab.0127,N5,医者,いしゃ,{医者|い|しゃ},이샤,noun,-,-,의사,-,{医者|いしゃ}にみてもらいました。,의사에게 진찰을 받았습니다.,jlpt.n5.vocab.0127.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do 병원 장면
jlpt.n5.vocab.0128,N5,ご飯,ごはん,ご{飯|はん},고한,noun,-,-,밥;식사,-,{朝|あさ}ご{飯|はん}をたべてから{学校|がっこう}へいきます。,아침밥을 먹고 나서 학교에 갑니다.,jlpt.n5.vocab.0128.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「ご飯と なっとう」
jlpt.n5.vocab.0129,N5,パン,パン,パン,판,noun,-,-,빵,-,パンとたまごをたべました。,빵과 달걀을 먹었습니다.,jlpt.n5.vocab.0129.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「パンと たまご」
jlpt.n5.vocab.0130,N5,水,みず,{水|みず},미즈,noun,-,-,물,-,{水|みず}をください。,물을 주세요.,jlpt.n5.vocab.0130.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제5과 漢字 「水」
jlpt.n5.vocab.0131,N5,お茶,おちゃ,お{茶|ちゃ},오차,noun,-,-,차,녹차,お{茶|ちゃ}をいれましょうか。,차를 내릴까요?,jlpt.n5.vocab.0131.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<18> 飲み物をすすめられたとき
jlpt.n5.vocab.0132,N5,コーヒー,コーヒー,コーヒー,코오히이,noun,-,-,커피,-,{父|ちち}はまいあさコーヒーをのみます。,아버지는 매일 아침 커피를 마십니다.,jlpt.n5.vocab.0132.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法·文字語彙 「コーヒー」
jlpt.n5.vocab.0133,N5,牛乳,ぎゅうにゅう,{牛乳|ぎゅう|にゅう},규우뉴우,noun,-,-,우유,-,{毎朝|まいあさ}{牛乳|ぎゅうにゅう}をのみます。,매일 아침 우유를 마십니다.,jlpt.n5.vocab.0133.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제5과 漢字 「飲みます」 토픽 食生活
jlpt.n5.vocab.0134,N5,ジュース,ジュース,ジュース,주우스,noun,-,-,주스,-,すきなジュースはりんごジュースです。,좋아하는 주스는 사과 주스입니다.,jlpt.n5.vocab.0134.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 작문 「すきな ジュース」
jlpt.n5.vocab.0135,N5,ビール,ビール,ビール,비이루,noun,-,-,맥주,-,よるはビールをすこしのみます。,밤에는 맥주를 조금 마십니다.,jlpt.n5.vocab.0135.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 「いっしょに飲みに行きませんか？」
jlpt.n5.vocab.0136,N5,お酒,おさけ,お{酒|さけ},오사케,noun,-,-,술,-,お{酒|さけ}はあまりのみません。,술은 별로 마시지 않습니다.,jlpt.n5.vocab.0136.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제12과 飲みに行く 장면
jlpt.n5.vocab.0137,N5,肉,にく,{肉|にく},니쿠,noun,-,-,고기,-,{肉|にく}とやさいをかいました。,고기와 채소를 샀습니다.,jlpt.n5.vocab.0137.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제6과 漢字 「肉」
jlpt.n5.vocab.0138,N5,魚,さかな,{魚|さかな},사카나,noun,-,-,생선;물고기,-,{魚|さかな}はあまりすきじゃないです。,생선은 별로 좋아하지 않습니다.,jlpt.n5.vocab.0138.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제6과 漢字 「魚」
jlpt.n5.vocab.0139,N5,野菜,やさい,{野菜|や|さい},야사이,noun,-,-,채소,-,{毎日|まいにち}{野菜|やさい}をたべます。,매일 채소를 먹습니다.,jlpt.n5.vocab.0139.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽3 好きな食べ物
jlpt.n5.vocab.0140,N5,果物,くだもの,{果物|くだもの},쿠다모노,noun,-,-,과일,-,{果物|くだもの}はりんごがいちばんすきです。,과일은 사과를 가장 좋아합니다.,jlpt.n5.vocab.0140.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽3 好きな食べ物
jlpt.n5.vocab.0141,N5,りんご,りんご,りんご,링고,noun,-,-,사과,-,そのナイフでりんごをきってください。,그 칼로 사과를 잘라 주세요.,jlpt.n5.vocab.0141.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「りんごを 切って」
jlpt.n5.vocab.0142,N5,たまご,たまご,たまご,타마고,noun,-,-,달걀,-,たまごを{十|じゅっ}こかいました。,달걀을 열 개 샀습니다.,jlpt.n5.vocab.0142.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「たまごを 食べて」
jlpt.n5.vocab.0143,N5,塩,しお,{塩|しお},시오,noun,-,-,소금,-,{塩|しお}をとってください。,소금을 집어 주세요.,jlpt.n5.vocab.0143.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽3 食生活
jlpt.n5.vocab.0144,N5,砂糖,さとう,{砂糖|さ|とう},사토오,noun,-,-,설탕,-,このコーヒーは{砂糖|さとう}がおおいです。,이 커피는 설탕이 많습니다.,jlpt.n5.vocab.0144.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「さとうを たくさん 入れました」
jlpt.n5.vocab.0145,N5,料理,りょうり,{料理|りょう|り},료오리,noun,suru_noun,vt,요리,-,{母|はは}の{料理|りょうり}はおいしいです。,어머니의 요리는 맛있습니다.,jlpt.n5.vocab.0145.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 주제군
jlpt.n5.vocab.0146,N5,朝ご飯,あさごはん,{朝|あさ}ご{飯|はん},아사고한,noun,-,-,아침밥,-,{朝|あさ}ご{飯|はん}はパンです。,아침밥은 빵입니다.,jlpt.n5.vocab.0146.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「朝ご飯を 食べました」
jlpt.n5.vocab.0147,N5,昼ご飯,ひるごはん,{昼|ひる}ご{飯|はん},히루고한,noun,-,-,점심밥,-,{昼|ひる}ご{飯|はん}はしょくどうでたべます。,점심밥은 식당에서 먹습니다.,jlpt.n5.vocab.0147.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제9과 昼休み
jlpt.n5.vocab.0148,N5,晩ご飯,ばんごはん,{晩|ばん}ご{飯|はん},방고한,noun,-,-,저녁밥,-,{晩|ばん}ご{飯|はん}をたべたあとですぐねました。,저녁밥을 먹은 뒤에 바로 잤습니다.,jlpt.n5.vocab.0148.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「晩ご飯を 食べた あとで」
jlpt.n5.vocab.0149,N5,弁当,べんとう,{弁当|べん|とう},벤토오,noun,-,-,도시락,-,コンビニで{弁当|べんとう}をかいます。,편의점에서 도시락을 삽니다.,jlpt.n5.vocab.0149.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽8 店で
jlpt.n5.vocab.0150,N5,カレー,カレー,カレー,카레에,noun,-,-,카레,-,ひるごはんはカレーにします。,점심은 카레로 하겠습니다.,jlpt.n5.vocab.0150.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 聴解 선택지 「カレー」
jlpt.n5.vocab.0151,N5,ケーキ,ケーキ,ケーキ,케에키,noun,-,-,케이크,-,いちごのケーキをふたつください。,딸기 케이크를 두 개 주세요.,jlpt.n5.vocab.0151.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「いちごの ケーキを 二つ」
jlpt.n5.vocab.0152,N5,お菓子,おかし,お{菓子|か|し},오카시,noun,-,-,과자,-,きのうかったお{菓子|かし}はとてもおいしかったです。,어제 산 과자는 아주 맛있었어요.,jlpt.n5.vocab.0152.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「きのう 買った お菓子」; 예문 교정 2026-07-25 — 「まるかった(둥글었다)」 서술이 뜬금없음 → 맛 서술로(공식샘플 틀 유지, 대표님 지시)
jlpt.n5.vocab.0153,N5,食べ物,たべもの,{食|た}べ{物|もの},타베모노,noun,-,-,음식,먹을 것,{日本|にほん}の{食|た}べ{物|もの}はすきですか。,일본 음식은 좋아합니까?,jlpt.n5.vocab.0153.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<17> 日本の食べ物
jlpt.n5.vocab.0154,N5,飲み物,のみもの,{飲|の}み{物|もの},노미모노,noun,-,-,음료,마실 것,すきな{飲|の}み{物|もの}は{何|なん}ですか。,좋아하는 음료는 무엇입니까?,jlpt.n5.vocab.0154.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 작문 제목 「すきな 飲み物」
jlpt.n5.vocab.0155,N5,メニュー,メニュー,メニュー,메뉴우,noun,-,-,메뉴,-,メニューをみせてください。,메뉴를 보여 주세요.,jlpt.n5.vocab.0155.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<21> ファストフード店のメニュー
jlpt.n5.vocab.0156,N5,家,いえ,{家|いえ},이에,noun,-,-,집,-,{毎朝|まいあさ}{七|しち}{時|じ}に{家|いえ}をでます。,매일 아침 일곱 시에 집을 나섭니다.,jlpt.n5.vocab.0156.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「家を 出ます」; いろどり 제7과 漢字 「家」
jlpt.n5.vocab.0157,N5,部屋,へや,{部屋|へ|や},헤야,noun,-,-,방,-,この{部屋|へや}はあついですね。,이 방은 덥네요.,jlpt.n5.vocab.0157.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「この へやは あついですから」
jlpt.n5.vocab.0158,N5,台所,だいどころ,{台所|だい|どころ},다이도코로,noun,-,-,부엌,-,{台所|だいどころ}でりょうりをします。,부엌에서 요리를 합니다.,jlpt.n5.vocab.0158.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 Can-do<26> 間取り
jlpt.n5.vocab.0159,N5,トイレ,トイレ,トイレ,토이레,noun,-,-,화장실,-,すみません。トイレはどこですか。,실례합니다. 화장실은 어디입니까?,jlpt.n5.vocab.0159.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<57> トイレやATMの場所
jlpt.n5.vocab.0160,N5,お風呂,おふろ,お{風呂|ふ|ろ},오후로,noun,-,-,욕조;목욕,-,よるはお{風呂|ふろ}にはいります。,밤에는 목욕을 합니다.,jlpt.n5.vocab.0160.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 Can-do<26> 間取り
jlpt.n5.vocab.0161,N5,窓,まど,{窓|まど},마도,noun,-,-,창문,-,あついですから{窓|まど}をあけましょう。,더우니까 창문을 엽시다.,jlpt.n5.vocab.0161.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「まど」
jlpt.n5.vocab.0162,N5,ドア,ドア,ドア,도아,noun,-,-,문,-,ドアをしめてください。,문을 닫아 주세요.,jlpt.n5.vocab.0162.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 Can-do<26> 間取り
jlpt.n5.vocab.0163,N5,机,つくえ,{机|つくえ},츠쿠에,noun,-,-,책상,-,{机|つくえ}のうえにメモがあります。,책상 위에 메모가 있습니다.,jlpt.n5.vocab.0163.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「机の 上に この メモ」
jlpt.n5.vocab.0164,N5,いす,いす,いす,이스,noun,-,-,의자,-,このいすはちいさいです。,이 의자는 작습니다.,jlpt.n5.vocab.0164.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「この いすは 小さいです」
jlpt.n5.vocab.0165,N5,テーブル,テーブル,テーブル,테에부루,noun,-,-,테이블,-,テーブルのしたにかばんがあります。,테이블 밑에 가방이 있습니다.,jlpt.n5.vocab.0165.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 선택지 「テーブル」
jlpt.n5.vocab.0166,N5,ベッド,ベッド,ベッド,벳도,noun,-,-,침대,-,{部屋|へや}にベッドがふたつあります。,방에 침대가 두 개 있습니다.,jlpt.n5.vocab.0166.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제7과 Can-do<27> 家に必要なもの
jlpt.n5.vocab.0167,N5,電話,でんわ,{電話|でん|わ},덴와,noun,suru_noun,vi,전화,-,あとで{電話|でんわ}します。,나중에 전화하겠습니다.,jlpt.n5.vocab.0167.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<58> 電話で伝える
jlpt.n5.vocab.0168,N5,テレビ,テレビ,テレビ,테레비,noun,-,-,텔레비전,-,よるはテレビをみません。,밤에는 텔레비전을 보지 않습니다.,jlpt.n5.vocab.0168.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 漢字 「見ます」 토픽 自由時間
jlpt.n5.vocab.0169,N5,時計,とけい,{時計|と|けい},토케에,noun,-,-,시계,-,{時計|とけい}をわすれましたからじかんがわかりません。,시계를 잊고 와서 시간을 모릅니다.,jlpt.n5.vocab.0169.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「とけいを わすれましたから」
jlpt.n5.vocab.0170,N5,電気,でんき,{電気|でん|き},뎅키,noun,-,-,전등;전기,-,{部屋|へや}の{電気|でんき}をけしました。,방의 불을 껐습니다.,jlpt.n5.vocab.0170.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 Can-do<30> 家電の操作
jlpt.n5.vocab.0171,N5,本,ほん,{本|ほん},혼,noun,-,-,책,-,としょかんで{本|ほん}をかりました。,도서관에서 책을 빌렸습니다.,jlpt.n5.vocab.0171.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제11과 漢字 「本」
jlpt.n5.vocab.0172,N5,新聞,しんぶん,{新聞|しん|ぶん},심분,noun,-,-,신문,-,{父|ちち}はまいあさ{新聞|しんぶん}をよみます。,아버지는 매일 아침 신문을 읽습니다.,jlpt.n5.vocab.0172.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「新聞を 読みます」
jlpt.n5.vocab.0173,N5,雑誌,ざっし,{雑誌|ざっ|し},잣시,noun,-,-,잡지,-,えきのほんやで{雑誌|ざっし}をかいました。,역 서점에서 잡지를 샀습니다.,jlpt.n5.vocab.0173.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「ざっしを 買いました」
jlpt.n5.vocab.0174,N5,写真,しゃしん,{写真|しゃ|しん},샤신,noun,-,-,사진,-,{写真|しゃしん}はかばんのしたにありました。,사진은 가방 밑에 있었습니다.,jlpt.n5.vocab.0174.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 예제 「しゃしんは かばんの 下に」
jlpt.n5.vocab.0175,N5,かばん,かばん,かばん,카반,noun,-,-,가방,-,デパートでかばんをかいました。,백화점에서 가방을 샀습니다.,jlpt.n5.vocab.0175.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文法 「かばんや くつなどを 買いました」
jlpt.n5.vocab.0176,N5,財布,さいふ,{財布|さい|ふ},사이후,noun,-,-,지갑,-,{財布|さいふ}をなくしました。,지갑을 잃어버렸습니다.,jlpt.n5.vocab.0176.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 토픽8 店で 지불 장면
jlpt.n5.vocab.0177,N5,紙,かみ,{紙|かみ},카미,noun,-,-,종이,-,この{紙|かみ}になまえをかいてください。,이 종이에 이름을 써 주세요.,jlpt.n5.vocab.0177.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「紙を 見ました」
jlpt.n5.vocab.0178,N5,荷物,にもつ,{荷物|に|もつ},니모츠,noun,-,-,짐,-,ゆうびんきょくのひとに{荷物|にもつ}をもらいます。,우체국 사람에게 짐을 받습니다.,jlpt.n5.vocab.0178.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 読解 「荷物を もらいます」
jlpt.n5.vocab.0179,N5,上,うえ,{上|うえ},우에,noun,-,-,위,-,つくえの{上|うえ}にほんがあります。,책상 위에 책이 있습니다.,jlpt.n5.vocab.0179.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제8과 漢字 「上」
jlpt.n5.vocab.0180,N5,下,した,{下|した},시타,noun,-,-,아래;밑,-,かばんの{下|した}にしゃしんがありました。,가방 밑에 사진이 있었습니다.,jlpt.n5.vocab.0180.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제8과 漢字 「下」
jlpt.n5.vocab.0181,N5,中,なか,{中|なか},나카,noun,-,-,안;속,-,しゃしんははこの{中|なか}にあります。,사진은 상자 안에 있습니다.,jlpt.n5.vocab.0181.m4a,ref_only:jlpt_n5_sample,draft,jlpt.jp N5 공식샘플 2018 文字語彙 「はこの 中に」
jlpt.n5.vocab.0182,N5,前,まえ,{前|まえ},마에,noun,-,-,앞;전,-,{学校|がっこう}へいく{前|まえ}にあさごはんをたべます。,학교에 가기 전에 아침밥을 먹습니다.,jlpt.n5.vocab.0182.m4a,ref_only:jf_irodori_a1,draft,いろどり入門 제14과 漢字 「前」
